rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,87,,,,,,,,,,,8.7273379548e+00,3.9874701977e+01,,,,,,,1.5621243948e+04,2.5606155396e-04,,
0,,,,,,,,,,,,2.1828310675e+00,3.9856497049e+01,,,,,,
1,,,,,,,,,,,,2.1823826726e+00,3.9864686012e+01,,,,,,
2,,,,,,,,,,,,2.3491686529e+00,3.7034378052e+01,,,,,,
3,,,,,,,,,,,,2.2714038847e+00,3.8302303076e+01,,,,,,
