rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,99,,,,,,,,,,,7.6928181622e+00,5.1476583958e+01,,,,,,,9.9876270985e+02,4.0049552917e-03,,
0,,,,,,,,,,,,1.9255674467e+00,5.1413415909e+01,,,,,,
1,,,,,,,,,,,,1.9257601625e+00,5.1408270836e+01,,,,,,
2,,,,,,,,,,,,1.9274479741e+00,5.1363254070e+01,,,,,,
3,,,,,,,,,,,,1.9258955510e+00,5.1404656887e+01,,,,,,
